Parcel_ID,Date,Depot_ID,Vehicle_Type,Service_Level,Weight_kg,Distance_km,Delivery_Status,Customer_Satisfaction_Score,CO2_Emissions_kg
PNL00003198,2025-01-12,D004,Cargo Bike,International,27.53,7.8,Delivered,10,0.0
PNL00003199,2025-01-06,D001,Electric Van,Standard,3.53,27.7,Delivered,10,0.0
PNL00003200,2025-03-31,D005,Electric Van,Standard,2.23,14.1,Delivered,9,0.0
PNL00003201,2025-01-27,D001,Diesel Van,Standard,25.57,28.4,Delivered,3,4.26
PNL00003202,2025-01-08,D005,Cargo Bike,Next Day,23.27,5.6,Delivered,6,0.0
PNL00003203,2025-03-24,D001,Cargo Bike,Next Day,7.99,7.0,Delivered,2,0.0
PNL00003204,2025-03-06,D002,Diesel Van,International,9.79,25.1,Delivered,8,3.765
PNL00003205,2025-02-26,D007,Electric Van,International,9.38,24.0,Delivered,10,0.0
PNL00003206,2025-02-09,D003,Cargo Bike,Standard,19.47,13.7,Delivered,5,0.0
PNL00003207,2025-01-14,D003,Diesel Van,International,1.93,37.6,Delivered,2,5.64
PNL00003208,2025-02-04,D006,Electric Van,International,14.73,10.0,Delivered,7,0.0
PNL00003209,2025-02-17,D007,Large Truck,Standard,4.1,17.5,Delivered,3,14.875
PNL00003210,2025-03-25,D004,Electric Van,Next Day,24.61,25.9,Delivered,5,0.0
PNL00003211,2025-02-25,D006,Large Truck,Next Day,11.48,39.3,Delivered,9,33.404999999999994
PNL00003212,2025-02-18,D002,Cargo Bike,Next Day,15.87,20.0,Delivered,1,0.0
PNL00003213,2025-01-13,D006,Diesel Van,International,0.98,19.1,Delivered,2,2.865
PNL00003214,2025-03-02,D003,Large Truck,Standard,1.84,26.9,Delivered,5,22.865
PNL00003215,2025-02-18,D004,Cargo Bike,Next Day,20.28,15.6,Delivered,4,0.0
PNL00003216,2025-02-15,D002,Electric Van,International,23.03,32.5,Delivered,1,0.0
PNL00003217,2025-03-03,D003,Diesel Van,Standard,21.33,12.7,Delivered,7,1.9049999999999998
PNL00003218,2025-01-08,D007,Electric Van,Next Day,22.14,37.4,Delivered,9,0.0
PNL00003219,2025-02-12,D001,Diesel Van,Next Day,3.23,13.7,Delivered,1,2.0549999999999997
PNL00003220,2025-01-20,D005,Cargo Bike,Standard,20.83,44.7,Delivered,8,0.0
PNL00003221,2025-03-31,D002,Diesel Van,International,5.53,15.6,Delivered,9,2.34
PNL00003222,2025-02-08,D004,Diesel Van,International,3.03,39.8,Delivered,2,5.97
PNL00003223,2025-03-26,D006,Diesel Van,Next Day,22.74,19.1,Delivered,1,2.865
PNL00003224,2025-02-18,D007,Cargo Bike,Standard,26.69,12.6,Delayed,6,0.0
PNL00003225,2025-03-05,D006,Electric Van,International,21.53,11.7,Delivered,7,0.0
PNL00003226,2025-03-03,D002,Diesel Van,Standard,24.19,38.6,Delayed,2,5.79
PNL00003227,2025-02-23,D007,Electric Van,Standard,29.73,15.3,Delivered,5,0.0
PNL00003228,2025-01-09,D004,Diesel Van,Next Day,4.13,16.6,Delivered,5,2.49
PNL00003229,2025-03-29,D002,Electric Van,Standard,28.96,10.5,Delivered,7,0.0
PNL00003230,2025-02-06,D004,Diesel Van,Standard,18.08,43.3,Delivered,1,6.494999999999999
PNL00003231,2025-02-18,D006,Electric Van,Standard,24.42,12.5,Delivered,10,0.0
PNL00003232,2025-02-10,D003,Electric Van,International,19.54,12.6,Delivered,8,0.0
PNL00003233,2025-01-17,D007,Large Truck,Next Day,17.14,42.6,Delivered,5,36.21
PNL00003234,2025-03-29,D001,Electric Van,Next Day,21.14,40.7,Delivered,3,0.0
PNL00003235,2025-01-21,D003,Diesel Van,Standard,9.68,12.7,Delivered,9,1.9049999999999998
PNL00003236,2025-02-20,D001,Electric Van,Standard,27.74,39.2,Delivered,3,0.0
PNL00003237,2025-02-28,D006,Diesel Van,International,3.55,12.7,Delivered,7,1.9049999999999998
PNL00003238,2025-02-08,D007,Diesel Van,Next Day,9.61,5.6,Delayed,10,0.84
PNL00003239,2025-02-24,D003,Diesel Van,International,1.03,37.3,Delivered,7,5.595
PNL00003240,2025-02-10,D003,Electric Van,Next Day,8.21,35.2,Delivered,10,0.0
PNL00003241,2025-02-08,D002,Diesel Van,International,6.62,14.7,Delivered,8,2.2049999999999996
PNL00003242,2025-01-13,D005,Diesel Van,Standard,1.58,5.9,Failed-Address,10,0.885
PNL00003243,2025-03-05,D006,Cargo Bike,International,14.8,10.9,Delivered,8,0.0
PNL00003244,2025-01-11,D004,Diesel Van,Standard,14.11,35.2,Delivered,4,5.28
PNL00003245,2025-01-19,D006,Diesel Van,Next Day,2.42,43.5,Delivered,1,6.5249999999999995
PNL00003246,2025-01-11,D004,Electric Van,Next Day,7.93,13.1,Delivered,4,0.0
PNL00003247,2025-03-18,D007,Electric Van,Standard,28.6,37.2,Delivered,6,0.0
PNL00003248,2025-02-15,D004,Electric Van,Next Day,3.41,11.8,Delivered,10,0.0
PNL00003249,2025-02-14,D001,Electric Van,International,9.22,31.2,Delivered,6,0.0
PNL00003250,2025-01-01,D004,Electric Van,Standard,1.17,5.6,Delivered,6,0.0
PNL00003251,2025-02-09,D004,Diesel Van,Next Day,4.55,27.2,Delivered,7,4.08
PNL00003252,2025-01-19,D002,Diesel Van,International,21.01,13.6,Delivered,1,2.04
PNL00003253,2025-03-17,D003,Large Truck,International,11.06,41.8,Delivered,10,35.529999999999994
PNL00003254,2025-03-13,D006,Electric Van,Next Day,13.62,14.5,Delivered,1,0.0
PNL00003255,2025-03-13,D006,Diesel Van,Next Day,4.79,19.1,Delivered,7,2.865
PNL00003256,2025-03-02,D007,Cargo Bike,International,20.5,38.1,Delivered,4,0.0
PNL00003257,2025-01-12,D007,Diesel Van,Standard,22.57,20.8,Delayed,6,3.12
PNL00003258,2025-03-02,D004,Electric Van,Next Day,5.52,12.3,Delivered,6,0.0
PNL00003259,2025-02-02,D005,Electric Van,Next Day,1.45,25.5,Delivered,9,0.0
PNL00003260,2025-02-14,D006,Electric Van,Standard,2.52,38.1,Delivered,2,0.0
PNL00003261,2025-03-31,D007,Diesel Van,Standard,19.75,20.6,Delayed,4,3.0900000000000003
PNL00003262,2025-03-10,D004,Cargo Bike,Next Day,4.15,7.7,Delivered,4,0.0
PNL00003263,2025-01-08,D007,Electric Van,Standard,14.87,18.5,Delivered,7,0.0
PNL00003264,2025-01-25,D001,Electric Van,International,4.66,43.0,Delivered,1,0.0
PNL00003265,2025-02-15,D001,Cargo Bike,International,5.19,5.1,Delivered,5,0.0
PNL00003266,2025-03-28,D007,Cargo Bike,International,0.23,19.6,Delivered,4,0.0
PNL00003267,2025-01-30,D001,Diesel Van,Next Day,9.69,29.9,Delivered,2,4.484999999999999
PNL00003268,2025-02-16,D007,Diesel Van,Standard,2.78,5.4,Delivered,5,0.81
PNL00003269,2025-03-28,D004,Diesel Van,International,11.88,16.8,Delivered,9,2.52
PNL00003270,2025-02-18,D002,Electric Van,Standard,17.97,42.4,Delivered,8,0.0
PNL00003271,2025-02-16,D005,Diesel Van,International,11.09,3.3,Delivered,9,0.49499999999999994
PNL00003272,2025-03-25,D004,Diesel Van,Standard,21.18,34.3,Delivered,7,5.145
PNL00003273,2025-03-23,D002,Large Truck,International,22.27,38.2,Delivered,10,32.47
PNL00003274,2025-01-18,D002,Electric Van,International,20.93,13.9,Delivered,7,0.0
PNL00003275,2025-03-07,D006,Diesel Van,International,28.11,11.2,Delivered,2,1.68
PNL00003276,2025-03-09,D004,Diesel Van,International,7.2,41.3,Delivered,3,6.194999999999999
PNL00003277,2025-02-02,D004,Diesel Van,International,5.76,34.9,Delivered,10,5.234999999999999
PNL00003278,2025-02-05,D007,Electric Van,International,18.33,6.9,Delivered,8,0.0
PNL00003279,2025-03-23,D002,Diesel Van,International,17.89,11.1,Delivered,2,1.6649999999999998
PNL00003280,2025-01-19,D002,Cargo Bike,International,15.35,28.7,Delayed,7,0.0
PNL00003281,2025-01-28,D002,Diesel Van,International,0.23,20.0,Delivered,6,3.0
PNL00003282,2025-02-09,D007,Diesel Van,Standard,16.7,23.7,Delivered,10,3.5549999999999997
PNL00003283,2025-03-25,D006,Electric Van,Standard,27.99,42.9,Delivered,4,0.0
PNL00003284,2025-03-17,D004,Electric Van,Next Day,10.1,20.1,Delivered,4,0.0
PNL00003285,2025-01-15,D002,Diesel Van,International,29.03,39.9,Delivered,3,5.984999999999999
PNL00003286,2025-02-10,D001,Cargo Bike,Standard,10.77,30.4,Delivered,6,0.0
PNL00003287,2025-02-08,D004,Large Truck,Standard,4.28,7.2,Delivered,3,6.12
PNL00003288,2025-01-02,D007,Diesel Van,Standard,12.01,34.0,Delivered,9,5.1
PNL00003289,2025-03-04,D006,Diesel Van,Standard,14.89,24.4,Delivered,4,3.6599999999999997
PNL00003290,2025-01-29,D001,Cargo Bike,Standard,18.92,11.7,Delivered,4,0.0
PNL00003291,2025-03-15,D007,Diesel Van,Standard,15.2,14.5,Delivered,2,2.175
PNL00003292,2025-03-07,D003,Diesel Van,Next Day,16.15,26.0,Delivered,2,3.9
PNL00003293,2025-02-20,D004,Electric Van,Standard,0.82,27.9,Delivered,7,0.0
PNL00003294,2025-03-16,D003,Cargo Bike,Next Day,7.68,43.6,Delivered,5,0.0
PNL00003295,2025-03-18,D007,Diesel Van,Next Day,9.39,38.8,Delivered,3,5.819999999999999
PNL00003296,2025-01-10,D007,Cargo Bike,International,29.61,10.9,Delivered,6,0.0
PNL00003297,2025-01-14,D007,Cargo Bike,International,8.94,35.3,Delivered,6,0.0
PNL00003298,2025-03-23,D002,Electric Van,International,26.91,2.4,Delivered,1,0.0
PNL00003299,2025-02-20,D006,Cargo Bike,Standard,9.21,7.6,Failed-Address,3,0.0
PNL00003300,2025-03-14,D002,Cargo Bike,International,2.97,10.6,Delivered,5,0.0
PNL00003301,2025-02-08,D006,Diesel Van,Standard,7.5,27.7,Delivered,7,4.154999999999999
PNL00003302,2025-01-28,D005,Electric Van,Standard,8.26,10.4,Failed-Address,4,0.0
PNL00003303,2025-01-03,D002,Electric Van,International,29.35,17.7,Delivered,8,0.0
PNL00003304,2025-03-25,D003,Diesel Van,International,20.26,12.4,Delivered,3,1.8599999999999999
PNL00003305,2025-03-11,D006,Diesel Van,Next Day,27.96,16.5,Delivered,6,2.475
PNL00003306,2025-01-27,D002,Diesel Van,Next Day,25.07,42.5,Delivered,6,6.375
PNL00003307,2025-01-02,D004,Electric Van,Standard,17.4,44.9,Delivered,9,0.0
PNL00003308,2025-02-07,D007,Cargo Bike,Standard,20.29,31.5,Delivered,4,0.0
PNL00003309,2025-01-03,D006,Electric Van,International,18.78,26.6,Delivered,7,0.0
PNL00003310,2025-01-16,D006,Electric Van,International,20.02,32.5,Delivered,10,0.0
PNL00003311,2025-02-09,D002,Diesel Van,Next Day,8.02,35.2,Delivered,1,5.28
PNL00003312,2025-01-02,D005,Diesel Van,International,12.3,33.8,Delayed,1,5.069999999999999
PNL00003313,2025-03-22,D002,Electric Van,Standard,17.82,5.5,Delivered,2,0.0
PNL00003314,2025-02-10,D003,Electric Van,International,1.17,15.3,Delivered,4,0.0
PNL00003315,2025-01-12,D003,Electric Van,Next Day,14.54,16.8,Delivered,6,0.0
PNL00003316,2025-02-04,D006,Cargo Bike,Standard,25.81,17.9,Delivered,4,0.0
PNL00003317,2025-03-06,D006,Cargo Bike,Next Day,14.82,16.8,Delivered,6,0.0
PNL00003318,2025-02-24,D002,Diesel Van,Next Day,16.61,35.8,Delivered,2,5.369999999999999
PNL00003319,2025-02-14,D003,Cargo Bike,Standard,6.14,34.1,Delivered,9,0.0
PNL00003320,2025-03-20,D003,Cargo Bike,Next Day,23.85,2.2,Delivered,3,0.0
PNL00003321,2025-03-31,D005,Electric Van,International,10.83,14.7,Delivered,7,0.0
PNL00003322,2025-03-26,D004,Large Truck,International,28.7,28.8,Delayed,1,24.48
PNL00003323,2025-03-03,D005,Cargo Bike,Next Day,29.81,7.2,Delivered,8,0.0
PNL00003324,2025-02-18,D001,Electric Van,International,27.49,5.1,Returned,4,0.0
PNL00003325,2025-01-25,D007,Electric Van,Next Day,2.64,37.6,Delivered,5,0.0
PNL00003326,2025-01-23,D005,Electric Van,International,10.06,21.5,Delivered,7,0.0
PNL00003327,2025-01-24,D002,Electric Van,Next Day,28.36,38.8,Delivered,3,0.0
PNL00003328,2025-02-07,D004,Cargo Bike,International,24.16,37.4,Delivered,9,0.0
PNL00003329,2025-01-28,D002,Diesel Van,Standard,27.34,40.4,Delivered,9,6.06
PNL00003330,2025-01-21,D007,Cargo Bike,Standard,17.22,4.1,Delivered,8,0.0
PNL00003331,2025-02-23,D001,Cargo Bike,International,14.46,10.0,Delivered,1,0.0
PNL00003332,2025-01-18,D004,Diesel Van,Next Day,3.28,14.7,Delivered,2,2.2049999999999996
PNL00003333,2025-02-05,D006,Diesel Van,International,25.2,7.9,Delivered,2,1.185
PNL00003334,2025-02-14,D003,Electric Van,Next Day,22.38,22.9,Delivered,3,0.0
PNL00003335,2025-03-14,D005,Diesel Van,International,1.86,36.4,Delivered,2,5.46
PNL00003336,2025-02-22,D002,Diesel Van,International,6.36,42.9,Delivered,1,6.435
PNL00003337,2025-01-30,D001,Electric Van,Standard,16.76,40.3,Delivered,5,0.0
PNL00003338,2025-03-01,D003,Electric Van,Next Day,20.56,21.7,Delivered,6,0.0
PNL00003339,2025-02-01,D005,Cargo Bike,Next Day,4.22,29.4,Delivered,7,0.0
PNL00003340,2025-03-08,D003,Diesel Van,Next Day,7.42,11.9,Delivered,10,1.785
PNL00003341,2025-03-08,D005,Electric Van,Next Day,5.87,19.3,Delivered,7,0.0
PNL00003342,2025-01-28,D006,Diesel Van,Next Day,6.68,39.5,Delivered,2,5.925
PNL00003343,2025-02-13,D004,Cargo Bike,Standard,27.63,3.3,Delivered,7,0.0
PNL00003344,2025-03-20,D003,Diesel Van,International,21.5,24.9,Delivered,2,3.7349999999999994
PNL00003345,2025-02-10,D003,Electric Van,Next Day,22.14,39.5,Delivered,2,0.0
PNL00003346,2025-03-04,D003,Large Truck,Next Day,23.84,7.2,Delivered,6,6.12
PNL00003347,2025-01-23,D004,Diesel Van,International,10.76,44.2,Delivered,6,6.63
PNL00003348,2025-03-16,D001,Electric Van,Standard,23.04,2.5,Delivered,8,0.0
PNL00003349,2025-02-17,D005,Diesel Van,Standard,29.35,40.1,Delivered,5,6.015
PNL00003350,2025-02-01,D006,Cargo Bike,Standard,20.98,17.2,Delivered,5,0.0
PNL00003351,2025-02-26,D003,Electric Van,International,12.56,7.7,Delivered,10,0.0
PNL00003352,2025-02-02,D007,Electric Van,International,21.52,8.8,Delivered,1,0.0
PNL00003353,2025-01-24,D004,Electric Van,Standard,27.03,32.2,Delivered,4,0.0
PNL00003354,2025-02-08,D001,Large Truck,Standard,3.95,39.4,Delivered,1,33.489999999999995
PNL00003355,2025-02-03,D005,Electric Van,International,8.03,29.6,Delivered,10,0.0
PNL00003356,2025-02-25,D004,Diesel Van,Standard,27.59,41.9,Delivered,5,6.284999999999999
PNL00003357,2025-01-28,D006,Large Truck,Next Day,28.39,38.2,Delivered,8,32.47
PNL00003358,2025-02-06,D006,Electric Van,International,14.58,2.4,Delivered,1,0.0
PNL00003359,2025-01-07,D005,Large Truck,Standard,11.3,30.8,Delivered,3,26.18
PNL00003360,2025-03-09,D003,Large Truck,Next Day,8.56,15.1,Delivered,1,12.834999999999999
PNL00003361,2025-02-06,D006,Cargo Bike,International,15.01,21.5,Delivered,6,0.0
PNL00003362,2025-02-25,D001,Electric Van,International,28.04,6.0,Delivered,10,0.0
PNL00003363,2025-03-06,D004,Diesel Van,Next Day,4.58,14.1,Delivered,1,2.1149999999999998
PNL00003364,2025-03-06,D001,Cargo Bike,International,12.65,29.2,Delivered,10,0.0
PNL00003365,2025-02-16,D003,Large Truck,Standard,27.36,11.4,Delivered,3,9.69
PNL00003366,2025-01-20,D001,Electric Van,International,10.54,29.8,Delivered,5,0.0
PNL00003367,2025-01-19,D001,Cargo Bike,Standard,23.07,41.7,Delivered,5,0.0
PNL00003368,2025-01-29,D002,Diesel Van,Next Day,11.74,2.2,Delivered,2,0.33
PNL00003369,2025-03-15,D001,Electric Van,Next Day,24.17,35.8,Delivered,3,0.0
PNL00003370,2025-03-01,D005,Diesel Van,International,29.43,29.6,Delivered,9,4.44
PNL00003371,2025-01-18,D004,Cargo Bike,Next Day,11.7,4.0,Delivered,1,0.0
PNL00003372,2025-02-04,D002,Diesel Van,Next Day,25.37,36.0,Delivered,1,5.3999999999999995
PNL00003373,2025-02-12,D004,Diesel Van,International,29.65,11.7,Delivered,2,1.755
PNL00003374,2025-01-11,D004,Large Truck,Standard,29.52,13.4,Delivered,8,11.39
PNL00003375,2025-02-18,D003,Diesel Van,International,13.07,6.0,Delivered,6,0.8999999999999999
PNL00003376,2025-02-07,D003,Diesel Van,International,14.62,25.0,Delivered,4,3.75
PNL00003377,2025-03-05,D002,Diesel Van,Standard,9.17,23.4,Delivered,7,3.51
PNL00003378,2025-03-10,D006,Diesel Van,Standard,9.49,16.9,Delivered,6,2.5349999999999997
PNL00003379,2025-01-08,D007,Diesel Van,Standard,14.82,9.3,Delivered,9,1.395
PNL00003380,2025-02-03,D003,Large Truck,International,6.1,38.0,Returned,6,32.3
PNL00003381,2025-02-17,D007,Diesel Van,Standard,21.36,39.7,Delivered,2,5.955
PNL00003382,2025-02-25,D003,Cargo Bike,Next Day,16.14,25.2,Delivered,3,0.0
PNL00003383,2025-03-17,D003,Electric Van,Standard,26.95,12.5,Delivered,9,0.0
PNL00003384,2025-03-06,D004,Electric Van,Next Day,24.34,6.1,Delivered,7,0.0
PNL00003385,2025-01-31,D002,Diesel Van,Standard,9.74,39.3,Delivered,6,5.895
PNL00003386,2025-01-04,D004,Electric Van,Next Day,15.22,6.1,Delivered,5,0.0
PNL00003387,2025-02-19,D005,Electric Van,Next Day,22.54,2.6,Delivered,3,0.0
PNL00003388,2025-03-10,D004,Diesel Van,Next Day,5.88,22.2,Delivered,4,3.3299999999999996
PNL00003389,2025-01-30,D007,Electric Van,Next Day,1.04,33.4,Delivered,1,0.0
PNL00003390,2025-03-29,D007,Electric Van,Next Day,25.58,21.7,Delivered,5,0.0
PNL00003391,2025-02-28,D005,Diesel Van,Standard,4.21,4.2,Delivered,7,0.63
PNL00003392,2025-03-08,D001,Diesel Van,International,26.69,31.7,Delivered,2,4.755
PNL00003393,2025-03-16,D001,Large Truck,International,27.42,29.6,Delivered,8,25.16
PNL00003394,2025-02-14,D005,Diesel Van,International,13.87,31.3,Delivered,10,4.695
PNL00003395,2025-01-04,D005,Diesel Van,International,24.22,11.1,Delayed,6,1.6649999999999998
PNL00003396,2025-01-26,D004,Large Truck,International,10.96,36.2,Delivered,10,30.770000000000003
PNL00003397,2025-01-27,D005,Cargo Bike,Next Day,25.76,22.6,Delivered,3,0.0
PNL00003398,2025-02-15,D002,Electric Van,Standard,24.76,25.1,Delivered,2,0.0
PNL00003399,2025-03-05,D001,Electric Van,Next Day,2.45,25.5,Delivered,8,0.0
PNL00003400,2025-02-20,D001,Diesel Van,Standard,17.52,14.3,Delivered,4,2.145
PNL00003401,2025-02-19,D006,Diesel Van,Standard,19.24,12.8,Delivered,7,1.92
PNL00003402,2025-01-06,D005,Cargo Bike,Standard,0.13,2.2,Delivered,7,0.0
PNL00003403,2025-02-28,D003,Cargo Bike,Standard,29.4,19.1,Delivered,10,0.0
PNL00003404,2025-01-15,D003,Diesel Van,International,12.26,22.9,Delivered,9,3.4349999999999996
PNL00003405,2025-01-30,D005,Large Truck,Standard,15.57,33.9,Delivered,10,28.814999999999998
PNL00003406,2025-02-11,D002,Diesel Van,Standard,5.92,4.9,Delivered,8,0.735
PNL00003407,2025-02-06,D003,Electric Van,International,18.37,41.7,Delivered,8,0.0
PNL00003408,2025-02-11,D006,Cargo Bike,Next Day,24.34,13.4,Delivered,7,0.0
PNL00003409,2025-02-04,D007,Electric Van,Next Day,17.62,17.8,Delivered,10,0.0
PNL00003410,2025-03-28,D005,Cargo Bike,Next Day,23.66,4.1,Delivered,5,0.0
PNL00003411,2025-01-06,D002,Large Truck,Next Day,21.96,30.1,Delivered,9,25.585
PNL00003412,2025-03-09,D002,Diesel Van,Standard,7.21,32.5,Delivered,7,4.875
PNL00003413,2025-01-18,D004,Diesel Van,International,13.13,41.9,Delivered,3,6.284999999999999
PNL00003414,2025-03-14,D002,Diesel Van,International,4.54,16.5,Delivered,6,2.475
PNL00003415,2025-01-29,D003,Diesel Van,Next Day,1.35,13.1,Failed-Address,3,1.9649999999999999
PNL00003416,2025-03-18,D007,Diesel Van,International,1.99,33.2,Delivered,6,4.98
PNL00003417,2025-02-28,D003,Diesel Van,Standard,28.28,32.4,Delivered,8,4.859999999999999
PNL00003418,2025-02-16,D005,Cargo Bike,Next Day,29.54,42.3,Delivered,9,0.0
PNL00003419,2025-01-17,D007,Diesel Van,Standard,2.94,10.8,Delivered,2,1.62
PNL00003420,2025-01-22,D005,Electric Van,Standard,10.12,32.3,Delivered,6,0.0
PNL00003421,2025-03-09,D002,Diesel Van,Standard,3.52,4.9,Delivered,3,0.735
PNL00003422,2025-03-10,D006,Cargo Bike,Standard,25.04,22.7,Delivered,7,0.0
PNL00003423,2025-02-06,D001,Diesel Van,Standard,14.94,7.1,Delivered,4,1.065
PNL00003424,2025-02-18,D007,Diesel Van,Next Day,18.68,30.1,Delivered,5,4.515
PNL00003425,2025-01-13,D004,Cargo Bike,Standard,16.24,27.9,Failed-Address,10,0.0
PNL00003426,2025-02-03,D001,Diesel Van,Next Day,21.34,4.1,Returned,6,0.6149999999999999
PNL00003427,2025-03-27,D002,Diesel Van,International,9.64,15.7,Delivered,8,2.355
PNL00003428,2025-02-22,D002,Cargo Bike,Standard,4.21,19.0,Delivered,2,0.0
PNL00003429,2025-03-28,D001,Electric Van,Standard,0.63,12.7,Delayed,4,0.0
PNL00003430,2025-02-20,D004,Large Truck,International,13.43,3.7,Delivered,4,3.145
PNL00003431,2025-01-03,D007,Electric Van,Next Day,27.24,15.7,Delivered,6,0.0
PNL00003432,2025-02-11,D007,Electric Van,Standard,9.23,36.1,Delivered,4,0.0
PNL00003433,2025-02-01,D001,Cargo Bike,International,5.96,17.5,Delivered,5,0.0
PNL00003434,2025-02-20,D005,Electric Van,International,27.79,15.9,Delivered,5,0.0
PNL00003435,2025-03-26,D003,Cargo Bike,Standard,3.25,42.5,Delivered,8,0.0
PNL00003436,2025-02-15,D006,Cargo Bike,Next Day,1.65,3.8,Delivered,4,0.0
PNL00003437,2025-01-21,D005,Cargo Bike,Next Day,26.39,35.0,Delayed,6,0.0
PNL00003438,2025-02-13,D007,Large Truck,Standard,21.06,22.8,Delivered,7,19.38
PNL00003439,2025-01-11,D003,Electric Van,International,12.72,42.6,Delivered,8,0.0
PNL00003440,2025-03-09,D006,Cargo Bike,Standard,22.6,18.9,Delivered,9,0.0
PNL00003441,2025-01-01,D006,Electric Van,Next Day,22.27,32.4,Delivered,10,0.0
PNL00003442,2025-03-04,D006,Diesel Van,International,1.3,5.0,Delivered,8,0.75
PNL00003443,2025-01-24,D002,Cargo Bike,Standard,20.32,41.9,Delivered,4,0.0
PNL00003444,2025-01-13,D006,Diesel Van,International,19.26,16.8,Delivered,4,2.52
PNL00003445,2025-01-11,D004,Diesel Van,Next Day,28.92,24.5,Delivered,10,3.675
PNL00003446,2025-02-20,D001,Diesel Van,Next Day,29.0,8.0,Delivered,5,1.2
PNL00003447,2025-01-17,D007,Diesel Van,Next Day,11.4,42.7,Delivered,3,6.405
PNL00003448,2025-03-23,D004,Large Truck,Standard,17.74,30.9,Delivered,2,26.264999999999997
PNL00003449,2025-03-27,D001,Electric Van,International,4.33,4.3,Delivered,2,0.0
PNL00003450,2025-01-24,D005,Diesel Van,Standard,2.09,8.7,Delivered,9,1.305
PNL00003451,2025-01-19,D005,Cargo Bike,Standard,13.04,19.2,Delivered,8,0.0
PNL00003452,2025-02-06,D001,Diesel Van,Standard,20.73,11.3,Delivered,6,1.695
PNL00003453,2025-03-26,D004,Electric Van,Standard,17.08,15.1,Delayed,9,0.0
PNL00003454,2025-01-08,D001,Diesel Van,International,12.95,44.9,Delivered,5,6.734999999999999
PNL00003455,2025-01-28,D006,Diesel Van,International,24.56,30.3,Delivered,10,4.545
PNL00003456,2025-01-05,D002,Electric Van,Standard,23.85,41.7,Delivered,1,0.0
PNL00003457,2025-01-17,D007,Cargo Bike,Standard,21.99,20.7,Delivered,8,0.0
PNL00003458,2025-02-05,D005,Diesel Van,Next Day,2.4,32.5,Delivered,3,4.875
PNL00003459,2025-01-19,D007,Large Truck,Next Day,23.91,21.8,Delivered,9,18.53
PNL00003460,2025-03-05,D002,Cargo Bike,International,27.59,16.1,Returned,1,0.0
PNL00003461,2025-01-11,D006,Diesel Van,Next Day,1.88,24.3,Delivered,3,3.645
PNL00003462,2025-02-23,D006,Electric Van,International,12.11,20.4,Delayed,1,0.0
PNL00003463,2025-02-14,D005,Diesel Van,International,29.65,44.2,Delivered,1,6.63
PNL00003464,2025-02-16,D005,Electric Van,International,18.02,23.3,Delivered,6,0.0
PNL00003465,2025-01-12,D006,Large Truck,Next Day,15.46,36.9,Delivered,4,31.365
PNL00003466,2025-01-21,D003,Electric Van,Next Day,5.41,30.7,Delivered,10,0.0
PNL00003467,2025-01-11,D007,Electric Van,International,17.01,22.6,Returned,4,0.0
PNL00003468,2025-01-05,D002,Diesel Van,International,13.23,22.4,Delivered,5,3.36
PNL00003469,2025-03-22,D007,Electric Van,Standard,3.91,16.7,Delivered,3,0.0
